6.5,0,0
-6.5,-0,1
6.4376,0.63405,0
-6.4376,-0.63405,1
6.3138,1.2559,0
-6.3138,-1.2559,1
6.1304,1.85964,0
-6.1304,-1.85964,1
5.88973,2.43961,0
-5.88973,-2.43961,1
5.59468,2.99043,0
-5.59468,-2.99043,1
5.24865,3.50704,0
-5.24865,-3.50704,1
4.85547,3.98479,0
-4.85547,-3.98479,1
4.41941,4.41943,0
-4.41941,-4.41943,1
3.94512,4.80717,0
-3.94512,-4.80717,1
3.43758,5.14473,0
-3.43758,-5.14473,1
2.90202,5.42934,0
-2.90202,-5.42934,1
2.34392,5.65877,0
-2.34392,-5.65877,1
1.7689,5.83136,0
-1.7689,-5.83136,1
1.18272,5.94601,0
-1.18272,-5.94601,1
0.591145,6.00221,0
-0.591145,-6.00221,1
-2.20392e-05,6,0
2.20392e-05,-6,1
-0.585063,5.94001,0
0.585063,-5.94001,1
-1.15837,5.82341,0
1.15837,-5.82341,1
-1.71452,5.65192,0
1.71452,-5.65192,1
-2.24829,5.42778,0
2.24829,-5.42778,1
-2.75475,5.15371,0
2.75475,-5.15371,1
-3.22928,4.8329,0
3.22928,-4.8329,1
-3.66761,4.46895,0
3.66761,-4.46895,1
-4.06589,4.06584,0
4.06589,-4.06584,1
-4.42067,3.62791,0
4.42067,-3.62791,1
-4.729,3.15978,0
4.729,-3.15978,1
-4.98838,2.66631,0
4.98838,-2.66631,1
-5.19684,2.15256,0
5.19684,-2.15256,1
-5.3529,1.62374,0
5.3529,-1.62374,1
-5.45563,1.08515,0
5.45563,-1.08515,1
-5.50462,0.542118,0
5.50462,-0.542118,1
-5.5,-4.04053e-05,0
5.5,4.04053e-05,1
-5.44241,-0.536072,0
5.44241,0.536072,1
-5.33301,-1.06085,0
5.33301,1.06085,1
-5.17345,-1.56939,0
5.17345,1.56939,1
-4.96584,-2.05696,0
4.96584,2.05696,1
-4.71275,-2.51907,0
4.71275,2.51907,1
-4.41716,-2.95151,0
4.41716,2.95151,1
-4.08243,-3.35043,0
4.08243,3.35043,1
-3.71228,-3.71234,0
3.71228,3.71234,1
-3.3107,-4.03418,0
3.3107,4.03418,1
-2.88198,-4.31328,0
2.88198,4.31328,1
-2.43059,-4.54743,0
2.43059,4.54743,1
-1.9612,-4.7349,0
1.9612,4.7349,1
-1.47859,-4.87443,0
1.47859,4.87443,1
-0.987592,-4.96524,0
0.987592,4.96524,1
-0.493095,-5.00703,0
0.493095,5.00703,1
5.50981e-05,-5,0
-5.50981e-05,5,1
0.487078,-4.94482,0
-0.487078,4.94482,1
0.963314,-4.84262,0
-0.963314,4.84262,1
1.42426,-4.69497,0
-1.42426,4.69497,1
1.86564,-4.50389,0
-1.86564,4.50389,1
2.28338,-4.27178,0
-2.28338,4.27178,1
2.67373,-4.00141,0
-2.67373,4.00141,1
3.03324,-3.69592,0
-3.03324,3.69592,1
3.3588,-3.35871,0
-3.3588,3.35871,1
3.64768,-2.9935,0
-3.64768,2.9935,1
3.89755,-2.60418,0
-3.89755,2.60418,1
4.10648,-2.19489,0
-4.10648,2.19489,1
4.27297,-1.76985,0
-4.27297,1.76985,1
4.39596,-1.33343,0
-4.39596,1.33343,1
4.47485,-0.890036,0
-4.47485,0.890036,1
4.50944,-0.444075,0
-4.50944,0.444075,1
4.5,6.61177e-05,0
-4.5,-6.61177e-05,1
4.44723,0.43808,0
-4.44723,-0.43808,1
4.35222,0.865779,0
-4.35222,-0.865779,1
4.2165,1.27913,0
-4.2165,-1.27913,1
4.04195,1.6743,0
-4.04195,-1.6743,1
3.83081,2.04769,0
-3.83081,-2.04769,1
3.58567,2.39595,0
-3.58567,-2.39595,1
3.30941,2.71605,0
-3.30941,-2.71605,1
3.00515,3.00525,0
-3.00515,-3.00525,1
2.67629,3.26118,0
-2.67629,-3.26118,1
2.32639,3.48182,0
-2.32639,-3.48182,1
1.95918,3.66552,0
-1.95918,-3.66552,1
1.5785,3.81103,0
-1.5785,-3.81103,1
1.18828,3.9175,0
-1.18828,-3.9175,1
0.792483,3.98445,0
-0.792483,-3.98445,1
0.395059,4.01185,0
-0.395059,-4.01185,1
-7.34641e-05,4,0
7.34641e-05,-4,1
-0.389079,3.94963,0
0.389079,-3.94963,1
-0.768241,3.86183,0
0.768241,-3.86183,1
-1.134,3.73803,0
1.134,-3.73803,1
-1.48297,3.58,0
1.48297,-3.58,1
-1.812,3.38985,0
1.812,-3.38985,1
-2.11817,3.16994,0
2.11817,-3.16994,1
-2.39886,2.9229,0
2.39886,-2.9229,1
-2.6517,2.6516,0
2.6517,-2.6516,1
-2.87468,2.35909,0
2.87468,-2.35909,1
-3.06609,2.0486,0
3.06609,-2.0486,1
-3.22456,1.72348,0
3.22456,-1.72348,1
-3.34909,1.38716,0
3.34909,-1.38716,1
-3.43903,1.04314,0
3.43903,-1.04314,1
-3.49406,0.694934,0
3.49406,-0.694934,1
-3.51425,0.346046,0
3.51425,-0.346046,1
-3.5,-7.71373e-05,0
3.5,7.71373e-05,1
-3.45204,-0.340074,0
3.45204,0.340074,1
-3.37143,-0.670699,0
3.37143,0.670699,1
-3.25956,-0.988856,0
3.25956,0.988856,1
-3.11806,-1.29163,0
3.11806,1.29163,1
-2.94889,-1.5763,0
2.94889,1.5763,1
-2.7542,-1.84039,0
2.7542,1.84039,1
-2.53639,-2.08166,0
2.53639,2.08166,1
-2.29804,-2.29815,0
2.29804,2.29815,1
-2.04189,-2.48818,0
2.04189,2.48818,1
-1.77082,-2.65035,0
1.77082,2.65035,1
-1.48778,-2.7836,0
1.48778,2.7836,1
-1.19581,-2.88715,0
